user_id,fraud_label,label_observed_at,fold,decision_tree_depth3_score,xgboost_oof_score,graph_score,xgboost_oof_percentile,combined_review_score,label_interpretation,automatic_relabel_allowed,automatic_enforcement_allowed
U0000165,0,2026-05-29 13:46:36+00:00,2,0.0,0.047421082854270935,0.0,0.5875,0.29375,INCONCLUSIVE_UNCONFIRMED,False,False
U0000166,0,2026-04-17 06:55:45+00:00,1,0.0,0.04893555864691734,0.0,0.59,0.295,INCONCLUSIVE_UNCONFIRMED,False,False
U0000167,0,2026-03-29 01:50:59+00:00,1,0.0,0.058172713965177536,0.0,0.6408333333333334,0.3204166666666667,INCONCLUSIVE_UNCONFIRMED,False,False
U0000168,0,2026-05-24 12:56:39+00:00,1,0.0,0.08823535591363907,0.0,0.735,0.3675,INCONCLUSIVE_UNCONFIRMED,False,False
U0000169,0,2026-06-01 06:53:44+00:00,4,0.0,0.024612704291939735,0.0,0.38916666666666666,0.19458333333333333,INCONCLUSIVE_UNCONFIRMED,False,False
U0000170,0,2026-04-01 21:57:13+00:00,2,0.0,0.022229069843888283,0.0,0.3416666666666667,0.17083333333333334,INCONCLUSIVE_UNCONFIRMED,False,False
U0000171,0,2026-03-01 03:23:39+00:00,4,0.0,0.03235267475247383,0.0,0.48083333333333333,0.24041666666666667,INCONCLUSIVE_UNCONFIRMED,False,False
U0000172,0,2026-05-22 01:06:39+00:00,4,0.0,0.021050602197647095,0.0,0.31833333333333336,0.15916666666666668,INCONCLUSIVE_UNCONFIRMED,False,False
U0000173,0,2026-02-28 10:21:54+00:00,4,0.0,0.024385076016187668,0.0,0.38083333333333336,0.19041666666666668,INCONCLUSIVE_UNCONFIRMED,False,False
U0000174,0,2026-03-03 17:32:16+00:00,2,0.0,0.0301405880600214,0.0,0.45916666666666667,0.22958333333333333,INCONCLUSIVE_UNCONFIRMED,False,False
U0000175,0,2026-06-18 00:13:23+00:00,2,0.0,0.02178199402987957,0.0,0.33166666666666667,0.16583333333333333,INCONCLUSIVE_UNCONFIRMED,False,False
U0000176,0,2026-05-03 03:25:12+00:00,3,0.0,0.10713811218738556,0.0,0.7841666666666667,0.39208333333333334,INCONCLUSIVE_UNCONFIRMED,False,False
U0000177,0,2026-05-03 01:19:37+00:00,1,0.0,0.020546913146972656,0.0,0.31125,0.155625,INCONCLUSIVE_UNCONFIRMED,False,False
U0000178,0,2026-05-30 05:40:18+00:00,0,0.0,0.15488645434379578,0.0,0.8558333333333333,0.42791666666666667,INCONCLUSIVE_UNCONFIRMED,False,False
U0000179,0,2026-04-05 18:07:04+00:00,1,0.0,0.011096067726612091,0.6132589765454988,0.09916666666666667,0.3562128216060827,INCONCLUSIVE_UNCONFIRMED,False,False
U0000180,0,2026-04-15 05:26:19+00:00,3,0.0,0.13747136294841766,0.0,0.84,0.42,INCONCLUSIVE_UNCONFIRMED,False,False
U0000181,0,2026-03-30 17:47:59+00:00,4,0.0,0.01788361184298992,0.0,0.2775,0.13875,INCONCLUSIVE_UNCONFIRMED,False,False
U0000182,0,2026-04-29 10:57:30+00:00,2,0.0,0.012509476393461227,0.0,0.16458333333333333,0.08229166666666667,INCONCLUSIVE_UNCONFIRMED,False,False
U0000183,0,2026-03-21 16:20:32+00:00,0,0.0,0.055244773626327515,0.0,0.6233333333333333,0.31166666666666665,INCONCLUSIVE_UNCONFIRMED,False,False
U0000184,0,2026-06-11 01:38:55+00:00,0,0.0,0.11815862357616425,0.0,0.8108333333333333,0.40541666666666665,INCONCLUSIVE_UNCONFIRMED,False,False
U0000185,0,2026-06-06 11:05:33+00:00,4,0.0,0.01941804587841034,0.0,0.29333333333333333,0.14666666666666667,INCONCLUSIVE_UNCONFIRMED,False,False
U0000186,0,2026-04-03 03:51:34+00:00,1,0.0,0.1319848597049713,0.0,0.83,0.415,INCONCLUSIVE_UNCONFIRMED,False,False
U0000187,0,2026-03-10 00:25:17+00:00,0,0.0,0.009763653390109539,0.0,0.050833333333333335,0.025416666666666667,INCONCLUSIVE_UNCONFIRMED,False,False
U0000188,0,2026-03-24 23:23:58+00:00,2,0.0,0.009952911175787449,0.0,0.0575,0.02875,INCONCLUSIVE_UNCONFIRMED,False,False
U0000189,0,2026-03-03 14:24:29+00:00,1,0.0,0.011096067726612091,0.0,0.09916666666666667,0.04958333333333333,INCONCLUSIVE_UNCONFIRMED,False,False
U0000190,0,2026-05-22 12:48:13+00:00,1,0.0,0.01081266812980175,0.0,0.08625,0.043125,INCONCLUSIVE_UNCONFIRMED,False,False
U0000191,0,2026-03-21 04:14:03+00:00,0,0.0,0.029360467568039894,0.0,0.44916666666666666,0.22458333333333333,INCONCLUSIVE_UNCONFIRMED,False,False
U0000192,0,2026-04-12 12:20:51+00:00,2,0.0,0.033602796494960785,0.0,0.4925,0.24625,INCONCLUSIVE_UNCONFIRMED,False,False
U0000193,0,2026-06-14 22:48:31+00:00,4,0.0,0.09257017076015472,0.0,0.7466666666666667,0.37333333333333335,INCONCLUSIVE_UNCONFIRMED,False,False
U0000194,0,2026-03-15 03:59:36+00:00,2,0.0,0.08719977736473083,0.0,0.7308333333333333,0.36541666666666667,INCONCLUSIVE_UNCONFIRMED,False,False
U0000195,0,2026-04-07 12:50:55+00:00,0,0.0,0.43720269203186035,0.0,0.955,0.4775,INCONCLUSIVE_UNCONFIRMED,False,False
U0000196,0,2026-04-23 20:10:18+00:00,0,0.0,0.03845320641994476,0.0,0.535,0.2675,INCONCLUSIVE_UNCONFIRMED,False,False
U0000197,0,2026-05-13 11:51:39+00:00,0,0.0,0.04021907225251198,0.0,0.5508333333333333,0.27541666666666664,INCONCLUSIVE_UNCONFIRMED,False,False
U0000198,0,2026-03-07 07:52:36+00:00,2,0.0,0.019826065748929977,0.0,0.2991666666666667,0.14958333333333335,INCONCLUSIVE_UNCONFIRMED,False,False
U0000199,0,2026-05-06 04:36:37+00:00,4,0.0,0.02240591309964657,0.0,0.3433333333333333,0.17166666666666666,INCONCLUSIVE_UNCONFIRMED,False,False
U0000200,0,2026-05-19 20:32:53+00:00,3,0.0,0.03917112946510315,0.0,0.5425,0.27125,INCONCLUSIVE_UNCONFIRMED,False,False
U0000201,0,2026-04-05 00:46:07+00:00,0,0.0,0.06589189171791077,0.0,0.6691666666666667,0.33458333333333334,INCONCLUSIVE_UNCONFIRMED,False,False
U0000202,0,2026-04-14 04:26:16+00:00,3,0.0,0.01548241637647152,0.0,0.225,0.1125,INCONCLUSIVE_UNCONFIRMED,False,False
U0000203,0,2026-03-25 01:29:37+00:00,3,0.0,0.01371185015887022,0.0,0.19625,0.098125,INCONCLUSIVE_UNCONFIRMED,False,False
U0000204,0,2026-03-30 01:23:09+00:00,4,0.0,0.017721178010106087,0.0,0.2733333333333333,0.13666666666666666,INCONCLUSIVE_UNCONFIRMED,False,False
U0000205,0,2026-05-13 06:15:21+00:00,1,0.0,0.13754375278949738,0.0,0.8408333333333333,0.42041666666666666,INCONCLUSIVE_UNCONFIRMED,False,False
U0000206,0,2026-05-26 13:31:54+00:00,1,0.0,0.2684018909931183,0.0,0.9175,0.45875,INCONCLUSIVE_UNCONFIRMED,False,False
U0000207,0,2026-04-29 07:48:16+00:00,0,0.0,0.04728730395436287,0.0,0.5858333333333333,0.29291666666666666,INCONCLUSIVE_UNCONFIRMED,False,False
U0000208,0,2026-03-29 02:36:14+00:00,3,0.0,0.010812056250870228,0.0,0.08,0.04,INCONCLUSIVE_UNCONFIRMED,False,False
U0000209,0,2026-06-19 22:55:22+00:00,3,0.0,0.19530607759952545,0.0,0.8808333333333334,0.4404166666666667,INCONCLUSIVE_UNCONFIRMED,False,False
U0000210,0,2026-05-06 06:20:42+00:00,2,0.0,0.08668193966150284,0.0,0.73,0.365,INCONCLUSIVE_UNCONFIRMED,False,False
U0000211,0,2026-05-12 16:49:39+00:00,1,0.0,0.13142216205596924,0.0,0.8283333333333334,0.4141666666666667,INCONCLUSIVE_UNCONFIRMED,False,False
U0000212,0,2026-05-24 09:16:03+00:00,4,0.0,0.011270690709352493,0.0,0.11208333333333333,0.05604166666666666,INCONCLUSIVE_UNCONFIRMED,False,False
U0000213,0,2026-05-30 03:08:36+00:00,1,0.0,0.011096067726612091,0.0,0.09916666666666667,0.04958333333333333,INCONCLUSIVE_UNCONFIRMED,False,False
U0000214,0,2026-06-11 16:43:38+00:00,2,0.0,0.016034984961152077,0.0,0.23416666666666666,0.11708333333333333,INCONCLUSIVE_UNCONFIRMED,False,False
U0000215,0,2026-05-28 23:55:16+00:00,4,0.0,0.050612881779670715,0.0,0.5975,0.29875,INCONCLUSIVE_UNCONFIRMED,False,False
U0000216,0,2026-03-06 14:14:46+00:00,3,0.0,0.018302693963050842,0.0,0.2833333333333333,0.14166666666666666,INCONCLUSIVE_UNCONFIRMED,False,False
U0000217,0,2026-02-25 22:08:38+00:00,4,0.0,0.01700635813176632,0.0,0.25666666666666665,0.12833333333333333,INCONCLUSIVE_UNCONFIRMED,False,False
U0000218,0,2026-04-08 10:59:23+00:00,3,0.0,0.028925327584147453,0.0,0.445,0.2225,INCONCLUSIVE_UNCONFIRMED,False,False
U0000219,0,2026-05-13 18:12:52+00:00,2,0.9702258726899385,0.1964023858308792,0.0,0.8825,0.44125,INCONCLUSIVE_UNCONFIRMED,False,False
U0000220,0,2026-05-10 06:00:04+00:00,3,0.9672466734902765,0.15828849375247955,0.0,0.8583333333333333,0.42916666666666664,INCONCLUSIVE_UNCONFIRMED,False,False
U0000221,0,2026-04-18 08:11:21+00:00,2,0.0,0.06839779019355774,0.0,0.6783333333333333,0.33916666666666667,INCONCLUSIVE_UNCONFIRMED,False,False
U0000222,0,2026-05-09 04:09:49+00:00,3,0.0,0.009005305357277393,0.0,0.010833333333333334,0.005416666666666667,INCONCLUSIVE_UNCONFIRMED,False,False
U0000223,0,2026-05-24 18:51:45+00:00,3,0.0,0.02459597960114479,0.0,0.38666666666666666,0.19333333333333333,INCONCLUSIVE_UNCONFIRMED,False,False
U0000224,0,2026-06-18 03:26:09+00:00,4,0.0,0.11351972073316574,0.0,0.7983333333333333,0.39916666666666667,INCONCLUSIVE_UNCONFIRMED,False,False
U0000225,0,2026-03-18 07:35:28+00:00,4,0.0,0.09449274092912674,0.0,0.7566666666666667,0.37833333333333335,INCONCLUSIVE_UNCONFIRMED,False,False
U0000226,0,2026-02-22 17:24:55+00:00,4,0.0,0.03434111550450325,0.0,0.49916666666666665,0.24958333333333332,INCONCLUSIVE_UNCONFIRMED,False,False
U0000227,0,2026-05-06 20:16:45+00:00,3,0.0,0.038612231612205505,0.0,0.5366666666666666,0.2683333333333333,INCONCLUSIVE_UNCONFIRMED,False,False
U0000228,0,2026-04-10 10:05:06+00:00,2,0.9702258726899385,0.3649366796016693,0.0,0.9475,0.47375,INCONCLUSIVE_UNCONFIRMED,False,False
U0000229,0,2026-04-18 00:18:30+00:00,1,0.0,0.011096067726612091,0.0,0.09916666666666667,0.04958333333333333,INCONCLUSIVE_UNCONFIRMED,False,False
U0000230,0,2026-04-15 13:00:24+00:00,0,0.0,0.024039251729846,0.0,0.375,0.1875,INCONCLUSIVE_UNCONFIRMED,False,False
U0000231,0,2026-03-17 05:25:12+00:00,2,0.0,0.011880009435117245,0.0,0.14125,0.070625,INCONCLUSIVE_UNCONFIRMED,False,False
U0000232,0,2026-05-23 22:12:21+00:00,2,0.0,0.04923384264111519,0.0,0.5916666666666667,0.29583333333333334,INCONCLUSIVE_UNCONFIRMED,False,False
U0000233,0,2026-02-24 09:00:17+00:00,2,0.0,0.0113452710211277,0.0,0.1175,0.05875,INCONCLUSIVE_UNCONFIRMED,False,False
U0000234,0,2026-05-25 15:08:15+00:00,1,0.0,0.01813112385571003,0.0,0.2808333333333333,0.14041666666666666,INCONCLUSIVE_UNCONFIRMED,False,False
U0000235,0,2026-06-16 15:41:18+00:00,4,0.0,0.023709822446107864,0.0,0.3695833333333333,0.18479166666666666,INCONCLUSIVE_UNCONFIRMED,False,False
U0000236,0,2026-04-20 13:13:10+00:00,4,0.0,0.011270690709352493,0.0,0.11208333333333333,0.05604166666666666,INCONCLUSIVE_UNCONFIRMED,False,False
U0000237,0,2026-04-24 16:22:00+00:00,3,0.0,0.023285068571567535,0.0,0.36041666666666666,0.18020833333333333,INCONCLUSIVE_UNCONFIRMED,False,False
U0000238,0,2026-03-03 09:28:26+00:00,3,0.0,0.009087282232940197,0.0,0.015416666666666667,0.0077083333333333335,INCONCLUSIVE_UNCONFIRMED,False,False
U0000239,0,2026-05-20 05:06:48+00:00,3,0.0,0.014922610484063625,0.0,0.21333333333333335,0.10666666666666667,INCONCLUSIVE_UNCONFIRMED,False,False
U0000240,0,2026-02-26 18:13:46+00:00,0,0.0,0.01767544262111187,0.0,0.2725,0.13625,INCONCLUSIVE_UNCONFIRMED,False,False
U0000241,0,2026-05-03 10:38:45+00:00,1,0.0,0.033598486334085464,0.0,0.49166666666666664,0.24583333333333332,INCONCLUSIVE_UNCONFIRMED,False,False
U0000242,0,2026-04-18 20:23:45+00:00,3,0.0,0.009260546416044235,0.0,0.03333333333333333,0.016666666666666666,INCONCLUSIVE_UNCONFIRMED,False,False
U0000243,0,2026-05-20 21:45:31+00:00,0,0.0,0.009319121018052101,0.0,0.03666666666666667,0.018333333333333333,INCONCLUSIVE_UNCONFIRMED,False,False
U0000244,0,2026-06-21 08:22:22+00:00,2,0.0,0.03273593261837959,0.0,0.4841666666666667,0.24208333333333334,INCONCLUSIVE_UNCONFIRMED,False,False
U0000245,0,2026-05-31 13:03:08+00:00,3,0.0,0.20558606088161469,0.0,0.8883333333333333,0.44416666666666665,INCONCLUSIVE_UNCONFIRMED,False,False
U0000246,0,2026-06-12 01:12:26+00:00,0,0.0,0.036203157156705856,0.0,0.5175,0.25875,INCONCLUSIVE_UNCONFIRMED,False,False
U0000247,0,2026-05-23 18:06:26+00:00,2,0.0,0.013188514858484268,0.0,0.17166666666666666,0.08583333333333333,INCONCLUSIVE_UNCONFIRMED,False,False
U0000248,0,2026-05-28 05:15:25+00:00,0,0.0,0.1188502162694931,0.0,0.8125,0.40625,INCONCLUSIVE_UNCONFIRMED,False,False
U0000249,0,2026-04-18 11:53:37+00:00,2,0.0,0.024109551683068275,0.0,0.37666666666666665,0.18833333333333332,INCONCLUSIVE_UNCONFIRMED,False,False
U0000250,0,2026-03-27 06:47:24+00:00,1,0.0,0.012425768189132214,0.0,0.1625,0.08125,INCONCLUSIVE_UNCONFIRMED,False,False
U0000251,0,2026-04-10 03:37:31+00:00,0,0.0,0.08581051975488663,0.0,0.7275,0.36375,INCONCLUSIVE_UNCONFIRMED,False,False
U0000252,0,2026-05-10 04:53:27+00:00,0,0.0,0.08074063807725906,0.0,0.7175,0.35875,INCONCLUSIVE_UNCONFIRMED,False,False
U0000253,0,2026-05-30 14:05:41+00:00,2,0.0,0.05770200863480568,0.0,0.6366666666666667,0.31833333333333336,INCONCLUSIVE_UNCONFIRMED,False,False
U0000254,0,2026-06-14 10:12:59+00:00,0,0.0,0.03662731871008873,0.0,0.52,0.26,INCONCLUSIVE_UNCONFIRMED,False,False
U0000255,0,2026-04-11 00:50:42+00:00,0,0.0,0.05878159776329994,0.0,0.645,0.3225,INCONCLUSIVE_UNCONFIRMED,False,False
U0000256,0,2026-05-31 06:49:41+00:00,1,0.0,0.07539623230695724,0.0,0.7008333333333333,0.35041666666666665,INCONCLUSIVE_UNCONFIRMED,False,False
U0000257,0,2026-05-19 00:47:18+00:00,0,0.0,0.025370515882968903,0.0,0.4025,0.20125,INCONCLUSIVE_UNCONFIRMED,False,False
U0000258,0,2026-06-12 09:58:35+00:00,2,0.0,0.12694066762924194,0.0,0.8216666666666667,0.41083333333333333,INCONCLUSIVE_UNCONFIRMED,False,False
U0000259,0,2026-06-16 22:59:17+00:00,2,0.0,0.011813364923000336,0.0,0.13666666666666666,0.06833333333333333,INCONCLUSIVE_UNCONFIRMED,False,False
U0000260,0,2026-04-20 18:12:06+00:00,2,0.0,0.03971756622195244,0.0,0.5475,0.27375,INCONCLUSIVE_UNCONFIRMED,False,False
U0000261,0,2026-02-22 23:53:15+00:00,4,0.0,0.009763690643012524,0.0,0.05458333333333333,0.027291666666666665,INCONCLUSIVE_UNCONFIRMED,False,False
U0000262,0,2026-06-11 12:09:24+00:00,4,0.0,0.011981950141489506,0.6321205588285577,0.14666666666666667,0.3893936127476122,INCONCLUSIVE_UNCONFIRMED,False,False
U0000263,0,2026-04-04 02:39:52+00:00,3,0.0,0.01823679730296135,0.0,0.2825,0.14125,INCONCLUSIVE_UNCONFIRMED,False,False
U0000264,0,2026-04-11 08:04:43+00:00,0,0.0,0.017794743180274963,0.0,0.27625,0.138125,INCONCLUSIVE_UNCONFIRMED,False,False
U0000265,0,2026-03-11 01:01:41+00:00,0,0.9775147928994086,0.8053745627403259,0.0,0.9891666666666666,0.4945833333333333,INCONCLUSIVE_UNCONFIRMED,False,False
U0000266,0,2026-04-21 01:10:20+00:00,0,0.0,0.0535091869533062,0.0,0.6125,0.30625,INCONCLUSIVE_UNCONFIRMED,False,False
U0000267,0,2026-05-01 00:02:40+00:00,4,0.0,0.09889855980873108,0.0,0.7641666666666667,0.38208333333333333,INCONCLUSIVE_UNCONFIRMED,False,False
U0000268,0,2026-06-01 08:51:56+00:00,4,0.0,0.21726597845554352,0.0,0.8941666666666667,0.44708333333333333,INCONCLUSIVE_UNCONFIRMED,False,False
U0000269,0,2026-05-29 10:18:51+00:00,4,0.0,0.01515971776098013,0.0,0.22,0.11,INCONCLUSIVE_UNCONFIRMED,False,False
U0000270,0,2026-05-22 08:23:22+00:00,1,0.0,0.03622189536690712,0.0,0.5183333333333333,0.25916666666666666,INCONCLUSIVE_UNCONFIRMED,False,False
U0000271,0,2026-03-09 18:22:27+00:00,4,0.0,0.025603365153074265,0.0,0.405,0.2025,INCONCLUSIVE_UNCONFIRMED,False,False
U0000272,0,2026-04-11 07:10:43+00:00,1,0.0,0.21757952868938446,0.0,0.895,0.4475,INCONCLUSIVE_UNCONFIRMED,False,False
U0000273,0,2026-03-09 00:58:57+00:00,1,0.0,0.030481945723295212,0.0,0.46166666666666667,0.23083333333333333,INCONCLUSIVE_UNCONFIRMED,False,False
U0000274,0,2026-04-06 09:01:25+00:00,0,0.0,0.05787888914346695,0.0,0.6375,0.31875,INCONCLUSIVE_UNCONFIRMED,False,False
U0000275,0,2026-05-20 05:34:47+00:00,2,0.0,0.02725253626704216,0.0,0.4225,0.21125,INCONCLUSIVE_UNCONFIRMED,False,False
U0000276,0,2026-04-29 17:05:22+00:00,4,0.0,0.09641078859567642,0.0,0.76,0.38,INCONCLUSIVE_UNCONFIRMED,False,False
U0000277,0,2026-05-29 17:57:51+00:00,0,0.0,0.022680385038256645,0.0,0.35,0.175,INCONCLUSIVE_UNCONFIRMED,False,False
U0000278,0,2026-05-11 02:33:48+00:00,4,0.0,0.28650274872779846,0.0,0.9208333333333333,0.46041666666666664,INCONCLUSIVE_UNCONFIRMED,False,False
U0000279,0,2026-03-08 18:17:27+00:00,1,0.0,0.034930355846881866,0.0,0.5066666666666667,0.25333333333333335,INCONCLUSIVE_UNCONFIRMED,False,False
U0000280,0,2026-06-02 16:28:25+00:00,2,0.0,0.038681864738464355,0.0,0.5383333333333333,0.26916666666666667,INCONCLUSIVE_UNCONFIRMED,False,False
U0000281,0,2026-02-28 18:24:54+00:00,2,0.0,0.13791774213314056,0.0,0.8416666666666667,0.42083333333333334,INCONCLUSIVE_UNCONFIRMED,False,False
U0000282,0,2026-03-14 09:16:24+00:00,0,0.0,0.009195183403789997,0.0,0.027083333333333334,0.013541666666666667,INCONCLUSIVE_UNCONFIRMED,False,False
U0000283,0,2026-06-05 04:23:48+00:00,2,0.0,0.0880805179476738,0.0,0.7341666666666666,0.3670833333333333,INCONCLUSIVE_UNCONFIRMED,False,False
U0000284,0,2026-02-27 13:25:32+00:00,0,0.0,0.442857950925827,0.0,0.9558333333333333,0.47791666666666666,INCONCLUSIVE_UNCONFIRMED,False,False
U0000285,0,2026-03-17 22:43:43+00:00,4,0.0,0.11000733077526093,0.0,0.7908333333333334,0.3954166666666667,INCONCLUSIVE_UNCONFIRMED,False,False
U0000286,0,2026-03-16 22:31:34+00:00,4,0.0,0.03896798938512802,0.0,0.5408333333333334,0.2704166666666667,INCONCLUSIVE_UNCONFIRMED,False,False
U0000287,0,2026-06-08 03:28:24+00:00,0,0.0,0.05217956379055977,0.0,0.6041666666666666,0.3020833333333333,INCONCLUSIVE_UNCONFIRMED,False,False
U0000288,0,2026-06-06 23:45:12+00:00,1,0.0,0.011516847647726536,0.0,0.12416666666666666,0.06208333333333333,INCONCLUSIVE_UNCONFIRMED,False,False
U0000289,0,2026-03-06 10:50:50+00:00,0,0.0,0.017104923725128174,0.0,0.26,0.13,INCONCLUSIVE_UNCONFIRMED,False,False
U0000290,0,2026-06-06 05:19:19+00:00,2,0.0,0.01075771078467369,0.0,0.07583333333333334,0.03791666666666667,INCONCLUSIVE_UNCONFIRMED,False,False
U0000291,0,2026-04-10 13:16:52+00:00,1,0.0,0.01081266812980175,0.0,0.08625,0.043125,INCONCLUSIVE_UNCONFIRMED,False,False
U0000292,0,2026-05-04 05:19:30+00:00,1,0.0,0.011615238152444363,0.0,0.13,0.065,INCONCLUSIVE_UNCONFIRMED,False,False
U0000293,0,2026-03-02 22:49:30+00:00,3,0.0,0.014129585586488247,0.0,0.2025,0.10125,INCONCLUSIVE_UNCONFIRMED,False,False
U0000294,0,2026-05-06 03:04:52+00:00,3,0.0,0.02826915867626667,0.0,0.4375,0.21875,INCONCLUSIVE_UNCONFIRMED,False,False
U0000295,0,2026-05-21 21:36:48+00:00,1,0.0,0.022444453090429306,0.0,0.3466666666666667,0.17333333333333334,INCONCLUSIVE_UNCONFIRMED,False,False
U0000296,0,2026-05-18 07:02:51+00:00,4,0.9623217922606926,0.29143577814102173,0.0,0.9225,0.46125,INCONCLUSIVE_UNCONFIRMED,False,False
U0000297,0,2026-05-30 11:43:40+00:00,1,0.0,0.11632644385099411,0.0,0.8058333333333333,0.40291666666666665,INCONCLUSIVE_UNCONFIRMED,False,False
U0000298,0,2026-04-10 03:49:28+00:00,2,0.0,0.06647155433893204,0.0,0.6708333333333333,0.33541666666666664,INCONCLUSIVE_UNCONFIRMED,False,False
U0000299,0,2026-05-26 06:45:43+00:00,4,0.0,0.07796360552310944,0.0,0.7075,0.35375,INCONCLUSIVE_UNCONFIRMED,False,False
U0000300,0,2026-03-18 14:27:57+00:00,3,0.0,0.03187555819749832,0.0,0.47708333333333336,0.23854166666666668,INCONCLUSIVE_UNCONFIRMED,False,False
U0000301,0,2026-03-24 20:18:26+00:00,1,0.0,0.17324241995811462,0.0,0.87,0.435,INCONCLUSIVE_UNCONFIRMED,False,False
U0000302,0,2026-05-30 15:36:36+00:00,1,0.0,0.08315994590520859,0.0,0.7208333333333333,0.36041666666666666,INCONCLUSIVE_UNCONFIRMED,False,False
U0000303,0,2026-04-02 11:38:47+00:00,4,0.0,0.02966056577861309,0.0,0.4525,0.22625,INCONCLUSIVE_UNCONFIRMED,False,False
U0000304,0,2026-04-22 15:20:14+00:00,4,0.0,0.2772948145866394,0.0,0.9191666666666667,0.45958333333333334,INCONCLUSIVE_UNCONFIRMED,False,False
U0000305,0,2026-04-05 16:40:24+00:00,3,0.0,0.1347792148590088,0.0,0.83625,0.418125,INCONCLUSIVE_UNCONFIRMED,False,False
U0000306,0,2026-03-11 08:25:10+00:00,0,0.0,0.01602521538734436,0.0,0.23333333333333334,0.11666666666666667,INCONCLUSIVE_UNCONFIRMED,False,False
U0000307,0,2026-05-29 09:23:16+00:00,4,0.0,0.026210274547338486,0.0,0.4091666666666667,0.20458333333333334,INCONCLUSIVE_UNCONFIRMED,False,False
U0000308,0,2026-04-05 15:19:53+00:00,3,0.0,0.08871393650770187,0.0,0.7366666666666667,0.36833333333333335,INCONCLUSIVE_UNCONFIRMED,False,False
U0000309,0,2026-03-28 09:54:37+00:00,0,0.0,0.009633861482143402,0.0,0.04375,0.021875,INCONCLUSIVE_UNCONFIRMED,False,False
U0000310,0,2026-03-27 09:24:44+00:00,1,0.0,0.03787165880203247,0.0,0.53125,0.265625,INCONCLUSIVE_UNCONFIRMED,False,False
U0000311,0,2026-02-26 06:37:18+00:00,4,0.0,0.011270690709352493,0.0,0.11208333333333333,0.05604166666666666,INCONCLUSIVE_UNCONFIRMED,False,False
U0000312,0,2026-03-09 17:04:57+00:00,3,0.0,0.06238839775323868,0.0,0.6558333333333334,0.3279166666666667,INCONCLUSIVE_UNCONFIRMED,False,False
U0000313,0,2026-06-03 17:53:49+00:00,1,0.0,0.19218619167804718,0.0,0.8791666666666667,0.4395833333333333,INCONCLUSIVE_UNCONFIRMED,False,False
U0000314,0,2026-03-10 09:21:59+00:00,0,0.0,0.03002604842185974,0.0,0.4575,0.22875,INCONCLUSIVE_UNCONFIRMED,False,False
U0000315,0,2026-04-14 14:17:26+00:00,3,0.0,0.061633381992578506,0.0,0.6533333333333333,0.32666666666666666,INCONCLUSIVE_UNCONFIRMED,False,False
U0000316,0,2026-06-03 07:44:53+00:00,2,0.0,0.195730522274971,0.0,0.8816666666666667,0.44083333333333335,INCONCLUSIVE_UNCONFIRMED,False,False
U0000317,0,2026-05-07 06:39:42+00:00,1,0.0,0.034930355846881866,0.0,0.5066666666666667,0.25333333333333335,INCONCLUSIVE_UNCONFIRMED,False,False
U0000318,0,2026-04-07 08:58:27+00:00,2,0.0,0.033862851560115814,0.0,0.49583333333333335,0.24791666666666667,INCONCLUSIVE_UNCONFIRMED,False,False
U0000319,0,2026-06-01 02:11:22+00:00,3,0.0,0.013661672361195087,0.0,0.19333333333333333,0.09666666666666666,INCONCLUSIVE_UNCONFIRMED,False,False
U0000320,0,2026-05-09 04:14:33+00:00,4,0.0,0.017224671319127083,0.0,0.26416666666666666,0.13208333333333333,INCONCLUSIVE_UNCONFIRMED,False,False
U0000321,0,2026-06-02 22:25:45+00:00,0,0.0,0.01066126860678196,0.0,0.07041666666666667,0.035208333333333335,INCONCLUSIVE_UNCONFIRMED,False,False
U0000322,0,2026-05-29 06:55:46+00:00,3,0.0,0.02927805297076702,0.0,0.4483333333333333,0.22416666666666665,INCONCLUSIVE_UNCONFIRMED,False,False
U0000323,0,2026-04-12 04:41:37+00:00,2,0.0,0.15755397081375122,0.0,0.8575,0.42875,INCONCLUSIVE_UNCONFIRMED,False,False
U0000324,0,2026-03-12 11:05:18+00:00,1,0.0,0.01709267869591713,0.0,0.25916666666666666,0.12958333333333333,INCONCLUSIVE_UNCONFIRMED,False,False
U0000325,0,2026-05-02 01:02:05+00:00,1,0.0,0.06469691544771194,0.0,0.6633333333333333,0.33166666666666667,INCONCLUSIVE_UNCONFIRMED,False,False
U0000326,0,2026-03-22 20:39:04+00:00,3,0.0,0.11354614794254303,0.0,0.7991666666666667,0.39958333333333335,INCONCLUSIVE_UNCONFIRMED,False,False
U0000327,0,2026-02-25 22:12:34+00:00,4,0.0,0.062097955495119095,0.0,0.655,0.3275,INCONCLUSIVE_UNCONFIRMED,False,False
U0000328,0,2026-06-19 02:45:23+00:00,0,0.0,0.01079565193504095,0.0,0.07833333333333334,0.03916666666666667,INCONCLUSIVE_UNCONFIRMED,False,False
U0000329,0,2026-03-19 13:52:26+00:00,1,0.0,0.3387989401817322,0.0,0.9366666666666666,0.4683333333333333,INCONCLUSIVE_UNCONFIRMED,False,False
U0000330,0,2026-02-23 10:32:21+00:00,4,0.0,0.008700051344931126,0.0,0.002916666666666667,0.0014583333333333334,INCONCLUSIVE_UNCONFIRMED,False,False
U0000331,0,2026-04-09 15:53:25+00:00,2,0.0,0.07912882417440414,0.0,0.7133333333333334,0.3566666666666667,INCONCLUSIVE_UNCONFIRMED,False,False
